barcode	replica	sampling	depth	completeness	pangolin	seq
barcode14	4	1000	84.2561	87.3473282442748	AY.20	omicron
barcode14	4	10000	373.586	88.0916030534351	AY.20	omicron
barcode14	4	1500	125.966	87.5572519083969	AY.20	omicron
barcode14	4	2000	160.673	87.5381679389313	AY.20	omicron
barcode14	4	2500	187.419	87.5381679389313	AY.20	omicron
barcode14	4	3000	213.999	87.5381679389313	AY.20	omicron
barcode14	4	3500	234.561	87.5381679389313	AY.20	omicron
barcode14	4	4000	253.703	87.5381679389313	AY.20	omicron
barcode14	4	4500	273.323	87.5381679389313	AY.20	omicron
barcode14	4	500	43.5131	NA	AY.20	omicron
barcode14	4	5000	280.637	87.5572519083969	AY.20	omicron
barcode14	4	5500	295.752	87.9961832061069	AY.20	omicron
barcode14	4	6000	308.852	87.9961832061069	AY.20	omicron
barcode14	4	6500	322.466	87.9961832061069	AY.20	omicron
barcode14	4	7000	333.577	88.0152671755725	AY.20	omicron
barcode14	4	7500	341.601	88.0152671755725	AY.20	omicron
barcode14	4	8000	349.653	88.0152671755725	AY.20	omicron
barcode14	4	8500	356.279	88.0725190839695	AY.20	omicron
barcode14	4	9000	362.892	88.0534351145038	AY.20	omicron
barcode14	4	9500	369.063	88.0916030534351	AY.20	omicron
barcode14	5	1000	89.2133	87.1946564885496	AY.20	omicron
barcode14	5	10000	372.62	88.0534351145038	AY.20	omicron
barcode14	5	1500	133.414	87.3854961832061	AY.20	omicron
barcode14	5	2000	164.317	87.3854961832061	AY.20	omicron
barcode14	5	2500	193.375	87.4427480916031	AY.20	omicron
barcode14	5	3000	221.207	87.5572519083969	AY.20	omicron
barcode14	5	3500	220.896	87.5572519083969	AY.20	omicron
barcode14	5	4000	239.107	87.5381679389313	AY.20	omicron
barcode14	5	4500	256.504	87.5763358778626	AY.20	omicron
barcode14	5	500	43.6639	NA	AY.20	omicron
barcode14	5	5000	274.229	87.5763358778626	AY.20	omicron
barcode14	5	5500	289.231	87.5763358778626	AY.20	omicron
barcode14	5	6000	303.071	87.5763358778626	AY.20	omicron
barcode14	5	6500	315.809	87.5572519083969	AY.20	omicron
barcode14	5	7000	325.586	87.5190839694657	AY.20	omicron
barcode14	5	7500	332.982	87.9770992366412	AY.20	omicron
barcode14	5	8000	341.244	87.9961832061069	AY.20	omicron
barcode14	5	8500	350.573	88.0152671755725	AY.20	omicron
barcode14	5	9000	359.036	88.0343511450382	AY.20	omicron
barcode14	5	9500	365.557	88.0343511450382	AY.20	omicron
barcode15	1	1000	75.3116	NA	AY.4	omicron
barcode15	1	10000	207.463	82.5	B.1.617.2	omicron
barcode15	1	1500	111.817	NA	AY.46.6	omicron
barcode15	1	2000	138.044	NA	AY.46.6	omicron
barcode15	1	2500	152.591	NA	AY.46.6	omicron
barcode15	1	3000	163.541	NA	AY.46.6	omicron
barcode15	1	3500	169.944	NA	AY.46.6	omicron
barcode15	1	4000	175.241	58.3778625954198	AY.46.6	omicron
barcode15	1	4500	179.041	66.5648854961832	AY.46.6	omicron
barcode15	1	500	38.2046	NA	AY.4	omicron
barcode15	1	5000	184.082	66.5648854961832	AY.46.6	omicron
barcode15	1	5500	188.332	72.0038167938931	AY.46.6	omicron
barcode15	1	6000	193.379	76.030534351145	AY.46.6	omicron
barcode15	1	6500	196.939	77.0419847328244	AY.46.6	omicron
barcode15	1	7000	201.787	80.4770992366412	AY.46.6	omicron
barcode15	1	7500	207.463	82.5	B.1.617.2	omicron
barcode15	1	8000	207.463	82.5	B.1.617.2	omicron
barcode15	1	8500	207.463	82.5	B.1.617.2	omicron
barcode15	1	9000	207.463	82.5	B.1.617.2	omicron
barcode15	1	9500	207.463	82.5	B.1.617.2	omicron
barcode15	2	1000	81.6808	NA	AY.46.6	omicron
barcode15	2	10000	207.463	82.5	B.1.617.2	omicron
barcode15	2	1500	115.308	NA	AY.46.6	omicron
barcode15	2	2000	146.165	NA	AY.46.6	omicron
barcode15	2	2500	157.901	NA	AY.46.6	omicron
barcode15	2	3000	167.831	NA	AY.46.6	omicron
barcode15	2	3500	172.344	NA	AY.46.6	omicron
barcode15	2	4000	176.394	63.8931297709924	AY.46.6	omicron
barcode15	2	4500	180.11	64.2557251908397	AY.46.6	omicron
barcode15	2	500	40.1454	NA	AY.4	omicron
barcode15	2	5000	183.671	64.2748091603054	AY.46.6	omicron
barcode15	2	5500	187.708	72.0038167938931	AY.46.6	omicron
barcode15	2	6000	194.444	71.9847328244275	AY.46.6	omicron
barcode15	2	6500	198.884	76.030534351145	AY.46.6	omicron
barcode15	2	7000	203.576	77.0229007633588	AY.46.6	omicron
barcode15	2	7500	207.463	82.5	B.1.617.2	omicron
barcode15	2	8000	207.463	82.5	B.1.617.2	omicron
barcode15	2	8500	207.463	82.5	B.1.617.2	omicron
barcode15	2	9000	207.463	82.5	B.1.617.2	omicron
barcode15	2	9500	207.463	82.5	B.1.617.2	omicron
barcode15	3	1000	78.2068	NA	AY.46.6	omicron
barcode15	3	10000	207.463	82.5	B.1.617.2	omicron
barcode15	3	1500	119.511	NA	AY.46.6	omicron
barcode15	3	2000	147.524	NA	AY.46.6	omicron
barcode15	3	2500	160.092	NA	AY.46.6	omicron
barcode15	3	3000	168.171	NA	AY.46.6	omicron
barcode15	3	3500	173.086	NA	AY.46.6	omicron
barcode15	3	4000	177.687	NA	AY.46.6	omicron
barcode15	3	4500	181.063	NA	AY.46.6	omicron
barcode15	3	500	41.9433	NA	AY.4	omicron
barcode15	3	5000	185.006	63.6068702290076	AY.46.6	omicron
barcode15	3	5500	190.645	72.0038167938931	AY.46.6	omicron
barcode15	3	6000	194.497	72.4809160305343	AY.46.6	omicron
barcode15	3	6500	198.645	72.4809160305343	AY.46.6	omicron
barcode15	3	7000	203.021	74.7137404580153	AY.46.6	omicron
barcode15	3	7500	207.463	82.5	B.1.617.2	omicron
barcode15	3	8000	207.463	82.5	B.1.617.2	omicron
barcode15	3	8500	207.463	82.5	B.1.617.2	omicron
barcode15	3	9000	207.463	82.5	B.1.617.2	omicron
barcode15	3	9500	207.463	82.5	B.1.617.2	omicron
barcode15	4	1000	74.7578	NA	AY.46.6	omicron
barcode15	4	10000	207.463	82.5	B.1.617.2	omicron
barcode15	4	1500	114.663	NA	AY.46.6	omicron
barcode15	4	2000	140.822	NA	AY.46.6	omicron
barcode15	4	2500	155.69	NA	AY.46.6	omicron
barcode15	4	3000	163.106	NA	AY.46.6	omicron
barcode15	4	3500	168.143	NA	AY.46.6	omicron
barcode15	4	4000	173.846	NA	AY.46.6	omicron
barcode15	4	4500	178.001	NA	AY.46.6	omicron
barcode15	4	500	42.2726	NA	AY.4	omicron
barcode15	4	5000	182.685	NA	AY.46.6	omicron
barcode15	4	5500	187.328	NA	AY.46.6	omicron
barcode15	4	6000	191.506	65.7442748091603	AY.46.6	omicron
barcode15	4	6500	197.702	71.9847328244275	AY.46.6	omicron
barcode15	4	7000	203.165	76.0114503816794	AY.46.6	omicron
barcode15	4	7500	207.463	82.5	B.1.617.2	omicron
barcode15	4	8000	207.463	82.5	B.1.617.2	omicron
barcode15	4	8500	207.463	82.5	B.1.617.2	omicron
barcode15	4	9000	207.463	82.5	B.1.617.2	omicron
barcode15	4	9500	207.463	82.5	B.1.617.2	omicron
barcode15	5	1000	71.6623	NA	AY.4	omicron
barcode15	5	10000	207.463	82.5	B.1.617.2	omicron
barcode15	5	1500	108.941	NA	AY.46.6	omicron
barcode15	5	2000	142.813	NA	AY.46.6	omicron
barcode15	5	2500	156.624	NA	AY.46.6	omicron
barcode15	5	3000	168.785	NA	AY.46.6	omicron
barcode15	5	3500	172.996	NA	AY.46.6	omicron
barcode15	5	4000	176.943	60.4770992366412	AY.46.6	omicron
barcode15	5	4500	181.919	69.3320610687023	AY.46.6	omicron
barcode15	5	500	38.8172	NA	AY.4	omicron
barcode15	5	5000	185.957	74.0076335877863	AY.46.6	omicron
barcode15	5	5500	189.529	77.0419847328244	AY.46.6	omicron
barcode15	5	6000	193.992	80.4770992366412	AY.46.6	omicron
barcode15	5	6500	199.133	80.4770992366412	AY.46.6	omicron
barcode15	5	7000	203.931	82.5	B.1.617.2	omicron
barcode15	5	7500	207.463	82.5	B.1.617.2	omicron
barcode15	5	8000	207.463	82.5	B.1.617.2	omicron
barcode15	5	8500	207.463	82.5	B.1.617.2	omicron
barcode15	5	9000	207.463	82.5	B.1.617.2	omicron
barcode15	5	9500	207.463	82.5	B.1.617.2	omicron
barcode22	1	1000	108.846	66.6793893129771	AY.46.6	omicron
barcode22	1	10000	403.182	87.5381679389313	AY.46.6	omicron
barcode22	1	1500	154.063	71.6412213740458	AY.46.6	omicron
barcode22	1	2000	189.071	83.1870229007634	AY.46.6	omicron
barcode22	1	2500	224.274	83.2251908396946	AY.46.6	omicron
barcode22	1	3000	250.918	83.2251908396946	AY.46.6	omicron
barcode22	1	3500	271.53	83.2251908396946	AY.46.6	omicron
barcode22	1	4000	291.481	87.4618320610687	AY.46.6	omicron
barcode22	1	4500	307.743	87.4618320610687	AY.46.6	omicron
barcode22	1	500	56.342	NA	AY.4	omicron
barcode22	1	5000	327.033	87.6717557251908	AY.46.6	omicron
barcode22	1	5500	342.814	87.6717557251908	AY.46.6	omicron
barcode22	1	6000	352.539	87.6526717557252	AY.46.6	omicron
barcode22	1	6500	360.368	87.6526717557252	AY.46.6	omicron
barcode22	1	7000	369.237	87.5190839694657	AY.46.6	omicron
barcode22	1	7500	377.893	87.5190839694657	AY.46.6	omicron
barcode22	1	8000	382.078	87.5190839694657	AY.46.6	omicron
barcode22	1	8500	388.32	87.5190839694657	AY.46.6	omicron
barcode22	1	9000	393.21	87.5381679389313	AY.46.6	omicron
barcode22	1	9500	399.028	87.5381679389313	AY.46.6	omicron
barcode22	2	1000	116.177	66.7557251908397	AY.46.6	omicron
barcode22	2	10000	399.689	88.1488549618321	AY.46.6	omicron
barcode22	2	1500	160.118	83.263358778626	AY.46.6	omicron
barcode22	2	2000	193.087	83.2824427480916	AY.46.6	omicron
barcode22	2	2500	227.746	83.2824427480916	AY.46.6	omicron
barcode22	2	3000	254.375	83.2824427480916	AY.46.6	omicron
barcode22	2	3500	273.183	85.3435114503817	AY.46.6	omicron
barcode22	2	4000	292.553	87.6717557251908	AY.46.6	omicron
barcode22	2	4500	311.227	87.6717557251908	AY.46.6	omicron
barcode22	2	500	57.3533	NA	AY.4	omicron
barcode22	2	5000	326.899	87.6908396946565	AY.46.6	omicron
barcode22	2	5500	340.967	87.6908396946565	AY.46.6	omicron
barcode22	2	6000	350.642	87.6717557251908	AY.46.6	omicron
barcode22	2	6500	358.747	87.6908396946565	AY.46.6	omicron
barcode22	2	7000	367.129	87.6908396946565	AY.46.6	omicron
barcode22	2	7500	374.248	87.9389312977099	AY.46.6	omicron
barcode22	2	8000	380.696	88.1297709923664	AY.46.6	omicron
barcode22	2	8500	386.115	88.1297709923664	AY.46.6	omicron
barcode22	2	9000	390.766	88.1297709923664	AY.46.6	omicron
barcode22	2	9500	395.15	88.1488549618321	AY.46.6	omicron
barcode22	3	1000	113.999	66.6412213740458	AY.46.6	omicron
barcode22	3	10000	407.154	88.1297709923664	AY.46.6	omicron
barcode22	3	1500	152.441	67.0229007633588	AY.46.6	omicron
barcode22	3	2000	188.724	83.2824427480916	AY.46.6	omicron
barcode22	3	2500	220.82	83.2824427480916	AY.46.6	omicron
barcode22	3	3000	246.302	83.1488549618321	AY.46.6	omicron
barcode22	3	3500	269.874	83.3396946564885	AY.46.6	omicron
barcode22	3	4000	287.969	87.6335877862595	AY.46.6	omicron
barcode22	3	4500	307.457	87.6908396946565	AY.46.6	omicron
barcode22	3	500	59.2594	NA	AY.4	omicron
barcode22	3	5000	322.199	87.6908396946565	AY.46.6	omicron
barcode22	3	5500	336.632	87.6908396946565	AY.46.6	omicron
barcode22	3	6000	351.265	87.7290076335878	AY.46.6	omicron
barcode22	3	6500	358.937	87.9580152671756	AY.46.6	omicron
barcode22	3	7000	367.7	87.9389312977099	AY.46.6	omicron
barcode22	3	7500	375.272	88.0725190839695	AY.46.6	omicron
barcode22	3	8000	382.479	88.0725190839695	AY.46.6	omicron
barcode22	3	8500	389.135	88.1297709923664	AY.46.6	omicron
barcode22	3	9000	394.908	88.1297709923664	AY.46.6	omicron
barcode22	3	9500	401.309	88.1297709923664	AY.46.6	omicron
barcode22	4	1000	112.523	67.0229007633588	AY.46.6	omicron
barcode22	4	10000	402.856	88.0916030534351	AY.46.6	omicron
barcode22	4	1500	156.193	83.3206106870229	AY.46.6	omicron
barcode22	4	2000	192.861	83.3206106870229	AY.46.6	omicron
barcode22	4	2500	225.974	84.8854961832061	AY.46.6	omicron
barcode22	4	3000	252.823	87.6717557251908	AY.46.6	omicron
barcode22	4	3500	273.773	87.6717557251908	AY.46.6	omicron
barcode22	4	4000	291.568	87.6908396946565	AY.46.6	omicron
barcode22	4	4500	312.397	87.6908396946565	AY.46.6	omicron
barcode22	4	500	55.4705	NA	AY.4	omicron
barcode22	4	5000	328.051	87.6908396946565	AY.46.6	omicron
barcode22	4	5500	342.767	87.6908396946565	AY.46.6	omicron
barcode22	4	6000	352.932	87.6908396946565	AY.46.6	omicron
barcode22	4	6500	362.56	87.6908396946565	AY.46.6	omicron
barcode22	4	7000	368.781	87.6908396946565	AY.46.6	omicron
barcode22	4	7500	375.652	87.6908396946565	AY.46.6	omicron
barcode22	4	8000	381.529	87.6908396946565	AY.46.6	omicron
barcode22	4	8500	386.525	87.6908396946565	AY.46.6	omicron
barcode22	4	9000	392.274	87.6908396946565	AY.46.6	omicron
barcode22	4	9500	398.236	88.0152671755725	AY.46.6	omicron
barcode22	5	1000	114.033	82.9389312977099	AY.46.6	omicron
barcode22	5	10000	402.604	88.1106870229008	AY.46.6	omicron
barcode22	5	1500	157.856	83.1297709923664	AY.46.6	omicron
barcode22	5	2000	188.774	83.1106870229008	AY.46.6	omicron
barcode22	5	2500	221.439	83.1488549618321	AY.46.6	omicron
barcode22	5	3000	248.819	83.1488549618321	AY.46.6	omicron
barcode22	5	3500	271.131	87.6717557251908	AY.46.6	omicron
barcode22	5	4000	285.039	87.6717557251908	AY.46.6	omicron
barcode22	5	4500	301.854	87.5572519083969	AY.46.6	omicron
barcode22	5	500	58.3866	NA	AY.4	omicron
barcode22	5	5000	318.889	87.6145038167939	AY.46.6	omicron
barcode22	5	5500	335.947	87.6145038167939	AY.46.6	omicron
barcode22	5	6000	347.611	88.0534351145038	AY.46.6	omicron
barcode22	5	6500	355.548	88.0534351145038	AY.46.6	omicron
barcode22	5	7000	362.027	88.0534351145038	AY.46.6	omicron
barcode22	5	7500	369.08	88.0534351145038	AY.46.6	omicron
barcode22	5	8000	376.167	88.0725190839695	AY.46.6	omicron
barcode22	5	8500	383.011	88.1106870229008	AY.46.6	omicron
barcode22	5	9000	389.895	88.1106870229008	AY.46.6	omicron
barcode22	5	9500	395.891	88.0916030534351	AY.46.6	omicron
barcode25	1	1000	57.6346	62.9961832061069	BA.1.1	omicron
barcode25	1	10000	245.758	97.9580152671756	Unassigned	omicron
barcode25	1	1500	89.49	77.1564885496183	BA.1.1	omicron
barcode25	1	2000	118.024	88.3778625954198	BA.1.1	omicron
barcode25	1	2500	143.249	97.9580152671756	Unassigned	omicron
barcode25	1	3000	166.094	97.9770992366412	Unassigned	omicron
barcode25	1	3500	189.784	97.9961832061069	Unassigned	omicron
barcode25	1	4000	209.916	97.9770992366412	Unassigned	omicron
barcode25	1	4500	228.527	97.9580152671756	Unassigned	omicron
barcode25	1	500	30.2946	NA	BA.1.1	omicron
barcode25	1	5000	245.758	97.9580152671756	Unassigned	omicron
barcode25	1	5500	245.758	97.9580152671756	Unassigned	omicron
barcode25	1	6000	245.758	97.9580152671756	Unassigned	omicron
barcode25	1	6500	245.758	97.9580152671756	Unassigned	omicron
barcode25	1	7000	245.758	97.9580152671756	Unassigned	omicron
barcode25	1	7500	245.758	97.9580152671756	Unassigned	omicron
barcode25	1	8000	245.758	97.9580152671756	Unassigned	omicron
barcode25	1	8500	245.758	97.9580152671756	Unassigned	omicron
barcode25	1	9000	245.758	97.9580152671756	Unassigned	omicron
barcode25	1	9500	245.758	97.9580152671756	Unassigned	omicron
barcode25	2	1000	59.3128	73.0152671755725	BA.1.1	omicron
barcode25	2	10000	245.758	97.9580152671756	Unassigned	omicron
barcode25	2	1500	90.8656	82.0992366412214	Unassigned	omicron
barcode25	2	2000	118.405	93.4732824427481	Unassigned	omicron
barcode25	2	2500	145.304	97.9770992366412	Unassigned	omicron
barcode25	2	3000	167.895	97.9770992366412	Unassigned	omicron
barcode25	2	3500	190.504	97.9770992366412	Unassigned	omicron
barcode25	2	4000	211.843	97.9770992366412	Unassigned	omicron
barcode25	2	4500	229.766	97.9770992366412	Unassigned	omicron
barcode25	2	500	30.6215	NA	BA.1.1	omicron
barcode25	2	5000	245.758	97.9580152671756	Unassigned	omicron
barcode25	2	5500	245.758	97.9580152671756	Unassigned	omicron
barcode25	2	6000	245.758	97.9580152671756	Unassigned	omicron
barcode25	2	6500	245.758	97.9580152671756	Unassigned	omicron
barcode25	2	7000	245.758	97.9580152671756	Unassigned	omicron
barcode25	2	7500	245.758	97.9580152671756	Unassigned	omicron
barcode25	2	8000	245.758	97.9580152671756	Unassigned	omicron
barcode25	2	8500	245.758	97.9580152671756	Unassigned	omicron
barcode25	2	9000	245.758	97.9580152671756	Unassigned	omicron
barcode25	2	9500	245.758	97.9580152671756	Unassigned	omicron
barcode25	3	1000	61.3853	65.5343511450382	BA.1.1	omicron
barcode25	3	10000	245.758	97.9580152671756	Unassigned	omicron
barcode25	3	1500	89.1454	83.8931297709924	BA.1.1	omicron
barcode25	3	2000	118.783	97.9580152671756	Unassigned	omicron
barcode25	3	2500	144.571	97.9580152671756	Unassigned	omicron
barcode25	3	3000	171.727	97.9580152671756	Unassigned	omicron
barcode25	3	3500	193.954	97.9580152671756	Unassigned	omicron
barcode25	3	4000	212.648	97.9580152671756	Unassigned	omicron
barcode25	3	4500	229.25	97.9580152671756	Unassigned	omicron
barcode25	3	500	31.4988	NA	BA.1.1	omicron
barcode25	3	5000	245.758	97.9580152671756	Unassigned	omicron
barcode25	3	5500	245.758	97.9580152671756	Unassigned	omicron
barcode25	3	6000	245.758	97.9580152671756	Unassigned	omicron
barcode25	3	6500	245.758	97.9580152671756	Unassigned	omicron
barcode25	3	7000	245.758	97.9580152671756	Unassigned	omicron
barcode25	3	7500	245.758	97.9580152671756	Unassigned	omicron
barcode25	3	8000	245.758	97.9580152671756	Unassigned	omicron
barcode25	3	8500	245.758	97.9580152671756	Unassigned	omicron
barcode25	3	9000	245.758	97.9580152671756	Unassigned	omicron
barcode25	3	9500	245.758	97.9580152671756	Unassigned	omicron
barcode25	4	1000	60.4454	78.8549618320611	BA.1.1	omicron
barcode25	4	10000	245.758	97.9580152671756	Unassigned	omicron
barcode25	4	1500	90.2466	97.9389312977099	Unassigned	omicron
barcode25	4	2000	121.021	97.9961832061069	Unassigned	omicron
barcode25	4	2500	146.86	97.9580152671756	Unassigned	omicron
barcode25	4	3000	167.747	97.9580152671756	Unassigned	omicron
barcode25	4	3500	191.286	97.9580152671756	Unassigned	omicron
barcode25	4	4000	212.329	97.9580152671756	Unassigned	omicron
barcode25	4	4500	228.741	97.9770992366412	Unassigned	omicron
barcode25	4	500	30.2595	NA	BA.1.1	omicron
barcode25	4	5000	245.758	97.9580152671756	Unassigned	omicron
barcode25	4	5500	245.758	97.9580152671756	Unassigned	omicron
barcode25	4	6000	245.758	97.9580152671756	Unassigned	omicron
barcode25	4	6500	245.758	97.9580152671756	Unassigned	omicron
barcode25	4	7000	245.758	97.9580152671756	Unassigned	omicron
barcode25	4	7500	245.758	97.9580152671756	Unassigned	omicron
barcode25	4	8000	245.758	97.9580152671756	Unassigned	omicron
barcode25	4	8500	245.758	97.9580152671756	Unassigned	omicron
barcode25	4	9000	245.758	97.9580152671756	Unassigned	omicron
barcode25	4	9500	245.758	97.9580152671756	Unassigned	omicron
barcode25	5	1000	59.7906	63.3969465648855	BA.1.1	omicron
barcode25	5	10000	245.758	97.9580152671756	Unassigned	omicron
barcode25	5	1500	90.9582	81.3740458015267	BA.1.1	omicron
barcode25	5	2000	120.544	97.9580152671756	Unassigned	omicron
barcode25	5	2500	148.157	97.9580152671756	Unassigned	omicron
barcode25	5	3000	169.602	97.9580152671756	Unassigned	omicron
barcode25	5	3500	191.312	97.9580152671756	Unassigned	omicron
barcode25	5	4000	211.691	97.9770992366412	Unassigned	omicron
barcode25	5	4500	230.255	97.9580152671756	Unassigned	omicron
barcode25	5	500	29.0004	NA	BA.1.1	omicron
barcode25	5	5000	245.758	97.9580152671756	Unassigned	omicron
barcode25	5	5500	245.758	97.9580152671756	Unassigned	omicron
barcode25	5	6000	245.758	97.9580152671756	Unassigned	omicron
barcode25	5	6500	245.758	97.9580152671756	Unassigned	omicron
barcode25	5	7000	245.758	97.9580152671756	Unassigned	omicron
barcode25	5	7500	245.758	97.9580152671756	Unassigned	omicron
barcode25	5	8000	245.758	97.9580152671756	Unassigned	omicron
barcode25	5	8500	245.758	97.9580152671756	Unassigned	omicron
barcode25	5	9000	245.758	97.9580152671756	Unassigned	omicron
barcode25	5	9500	245.758	97.9580152671756	Unassigned	omicron
barcode26	1	1000	105.752	87.6526717557252	B.1.617.2	omicron
barcode26	1	10000	407.436	87.9389312977099	B.1.617.2	omicron
barcode26	1	1500	154.333	87.4809160305343	B.1.617.2	omicron
barcode26	1	2000	188.621	87.4809160305343	B.1.617.2	omicron
barcode26	1	2500	215.376	87.5954198473282	B.1.617.2	omicron
barcode26	1	3000	230.153	87.5954198473282	B.1.617.2	omicron
barcode26	1	3500	244.945	87.5954198473282	B.1.617.2	omicron
barcode26	1	4000	255.764	87.5954198473282	B.1.617.2	omicron
barcode26	1	4500	271.756	87.5954198473282	B.1.617.2	omicron
barcode26	1	500	51.8869	NA	AY.46.6	omicron
barcode26	1	5000	284.087	87.6335877862595	B.1.617.2	omicron
barcode26	1	5500	298.631	87.6526717557252	B.1.617.2	omicron
barcode26	1	6000	311.916	87.6526717557252	B.1.617.2	omicron
barcode26	1	6500	325.158	87.6526717557252	B.1.617.2	omicron
barcode26	1	7000	336.172	87.6526717557252	B.1.617.2	omicron
barcode26	1	7500	351.981	87.6526717557252	B.1.617.2	omicron
barcode26	1	8000	365.356	87.6526717557252	B.1.617.2	omicron
barcode26	1	8500	377.878	87.9007633587786	B.1.617.2	omicron
barcode26	1	9000	388.7	87.9007633587786	B.1.617.2	omicron
barcode26	1	9500	399.75	88.0152671755725	B.1.617.2	omicron
barcode26	2	1000	108.471	87.4236641221374	B.1.617.2	omicron
barcode26	2	10000	374.709	87.9389312977099	B.1.617.2	omicron
barcode26	2	1500	151.386	87.6335877862595	B.1.617.2	omicron
barcode26	2	2000	187.236	87.6717557251908	B.1.617.2	omicron
barcode26	2	2500	204.506	87.6717557251908	B.1.617.2	omicron
barcode26	2	3000	219.472	87.6335877862595	B.1.617.2	omicron
barcode26	2	3500	234.003	87.6335877862595	B.1.617.2	omicron
barcode26	2	4000	245.75	87.5190839694657	B.1.617.2	omicron
barcode26	2	4500	259.567	87.5381679389313	B.1.617.2	omicron
barcode26	2	500	55.3401	NA	AY.4	omicron
barcode26	2	5000	273.909	87.5381679389313	B.1.617.2	omicron
barcode26	2	5500	287.385	87.5381679389313	B.1.617.2	omicron
barcode26	2	6000	302.482	87.5190839694657	B.1.617.2	omicron
barcode26	2	6500	317.896	87.6335877862595	B.1.617.2	omicron
barcode26	2	7000	332.099	87.6335877862595	B.1.617.2	omicron
barcode26	2	7500	346.784	87.6335877862595	B.1.617.2	omicron
barcode26	2	8000	360.005	87.5190839694657	B.1.617.2	omicron
barcode26	2	8500	372.51	87.5190839694657	B.1.617.2	omicron
barcode26	2	9000	356.459	87.9389312977099	B.1.617.2	omicron
barcode26	2	9500	366.262	87.9580152671756	B.1.617.2	omicron
barcode26	3	1000	110.564	87.1374045801527	B.1.617.2	omicron
barcode26	3	10000	406.611	87.9770992366412	B.1.617.2	omicron
barcode26	3	1500	155.049	87.4427480916031	B.1.617.2	omicron
barcode26	3	2000	192.818	87.6717557251908	B.1.617.2	omicron
